Time,Data/n13:59:41.396,SIN,5
13:59:41.415,COS,98.0067
13:59:41.494,SIN,23.8669
13:59:41.495,COS,92.1061
13:59:41.602,SIN,44.9418
13:59:41.602,COS,82.5336
13:59:41.713,SIN,64.4642
13:59:41.715,COS,69.6707
13:59:41.838,SIN,80.7356
13:59:41.841,COS,54.0302
13:59:41.930,SIN,88.1471
13:59:41.933,COS,36.2358
13:59:42.038,SIN,97.2039
13:59:42.039,COS,16.9967
13:59:42.153,SIN,105.545
13:59:42.155,COS,-2.91995
13:59:42.263,SIN,102.957
13:59:42.264,COS,-22.7202
13:59:42.368,SIN,105.385
13:59:42.368,COS,-41.6147
13:59:42.478,SIN,99.9297
13:59:42.479,COS,-58.8501
13:59:42.602,SIN,82.8496
13:59:42.602,COS,-73.7394
13:59:42.696,SIN,71.5463
13:59:42.697,COS,-85.6889
13:59:42.809,SIN,56.5501
13:59:42.815,COS,-94.2222
13:59:42.921,SIN,40.4988
13:59:42.924,COS,-98.9992
13:59:43.033,SIN,20.112
13:59:43.034,COS,-99.8295
13:59:43.140,SIN,3.16259
13:59:43.140,COS,-96.6798
13:59:43.252,SIN,-22.5541
13:59:43.254,COS,-89.6758
13:59:43.358,SIN,-38.252
13:59:43.359,COS,-79.0968
13:59:43.469,SIN,-57.1858
13:59:43.471,COS,-65.3644
13:59:43.579,SIN,-69.6802
13:59:43.581,COS,-49.0261
13:59:43.686,SIN,-79.1576
13:59:43.689,COS,-30.7333
13:59:43.793,SIN,-92.1602
13:59:43.794,COS,-11.2153
13:59:43.909,SIN,-98.3691
13:59:43.911,COS,8.7499
13:59:44.017,SIN,-91.6165
13:59:44.020,COS,28.3662
13:59:44.124,SIN,-87.8924
13:59:44.127,COS,46.8517
13:59:44.234,SIN,-88.3455
13:59:44.236,COS,63.4693
13:59:44.341,SIN,-76.2764
13:59:44.343,COS,77.5566
13:59:44.452,SIN,-58.1267
13:59:44.454,COS,88.552
13:59:44.554,SIN,-39.4602
13:59:44.555,COS,96.017
13:59:44.667,SIN,-22.9415
13:59:44.669,COS,99.6542
13:59:44.774,SIN,-1.30894
13:59:44.776,COS,99.3185
13:59:44.882,SIN,20.6549
13:59:44.883,COS,95.0233
13:59:45.008,SIN,40.1541
13:59:45.009,COS,86.9397
13:59:45.118,SIN,58.4113
13:59:45.119,COS,75.3902
13:59:45.231,SIN,71.6987
13:59:45.234,COS,60.8351
13:59:45.337,SIN,81.3668
13:59:45.338,COS,43.8547
13:59:45.465,SIN,92.8708
13:59:45.467,COS,25.126
13:59:45.568,SIN,96.792
13:59:45.569,COS,5.39554
13:59:45.682,SIN,100.854
13:59:45.685,COS,-14.55
13:59:45.791,SIN,99.9358
13:59:45.794,COS,-33.9155
13:59:45.898,SIN,102.073
13:59:45.902,COS,-51.9289
13:59:46.008,SIN,92.4599
13:59:46.011,COS,-67.872
13:59:46.116,SIN,74.4397
13:59:46.118,COS,-81.1093
13:59:46.225,SIN,59.4917
13:59:46.227,COS,-91.113
13:59:46.333,SIN,47.2118
13:59:46.334,COS,-97.4844
13:59:46.443,SIN,27.289
13:59:46.446,COS,-99.9693
13:59:46.553,SIN,5.47754
13:59:46.556,COS,-98.4688
13:59:46.660,SIN,-17.4327
13:59:46.663,COS,-93.0426
13:59:46.771,SIN,-36.6479
13:59:46.773,COS,-83.9072
13:59:46.881,SIN,-49.4021
13:59:46.882,COS,-71.4266
13:59:46.992,SIN,-69.9875
13:59:46.995,COS,-56.0984
13:59:47.103,SIN,-75.7826
13:59:47.107,COS,-38.5338
13:59:47.202,SIN,-84.2775
13:59:47.205,COS,-19.433
13:59:47.308,SIN,-94.0936
13:59:47.312,COS,0.44257
13:59:47.423,SIN,-95.999
13:59:47.424,COS,20.3005
13:59:47.534,SIN,-95.9178
13:59:47.537,COS,39.3491
13:59:47.642,SIN,-88.9329
13:59:47.645,COS,56.829
13:59:47.750,SIN,-81.2829
13:59:47.752,COS,72.0432
13:59:47.858,SIN,-63.3525
13:59:47.860,COS,84.3854
13:59:47.966,SIN,-44.6573
13:59:47.968,COS,93.3634
13:59:48.078,SIN,-29.8229
13:59:48.081,COS,98.6192
13:59:48.187,SIN,-7.56042
13:59:48.190,COS,99.9435
13:59:48.297,SIN,10.3623
13:59:48.301,COS,97.2833
13:59:48.407,SIN,25.151
13:59:48.409,COS,90.7447
13:59:48.512,SIN,50.0167
13:59:48.513,COS,80.5884
13:59:48.623,SIN,62.2074
13:59:48.626,COS,67.2193
13:59:48.727,SIN,75.0376
13:59:48.729,COS,51.1704
13:59:48.841,SIN,87.9162
13:59:48.843,COS,33.0815
13:59:48.947,SIN,102.37
13:59:48.949,COS,13.6737
13:59:49.058,SIN,102.061
13:59:49.062,COS,-6.27917
13:59:49.167,SIN,101.803
