Time,Data/n10:52:13.513,SIN,101.385
10:52:13.530,COS,-41.6147
10:52:13.619,SIN,91.9297
10:52:13.619,COS,-58.8501
10:52:13.729,SIN,86.8496
10:52:13.730,COS,-73.7394
10:52:13.837,SIN,76.5463
10:52:13.837,COS,-85.6889
10:52:13.949,SIN,53.5501
10:52:13.950,COS,-94.2222
10:52:14.065,SIN,42.4988
10:52:14.069,COS,-98.9992
10:52:14.175,SIN,19.112
10:52:14.175,COS,-99.8295
10:52:14.287,SIN,2.16259
10:52:14.288,COS,-96.6798
10:52:14.395,SIN,-17.5541
10:52:14.395,COS,-89.6758
10:52:14.494,SIN,-41.252
10:52:14.495,COS,-79.0968
10:52:14.607,SIN,-54.1858
10:52:14.609,COS,-65.3644
10:52:14.719,SIN,-68.6802
10:52:14.719,COS,-49.0261
10:52:14.831,SIN,-82.1576
10:52:14.832,COS,-30.7333
10:52:14.943,SIN,-91.1602
10:52:14.943,COS,-11.2153
10:52:15.050,SIN,-96.3691
10:52:15.050,COS,8.7499
10:52:15.157,SIN,-91.6165
10:52:15.158,COS,28.3662
10:52:15.262,SIN,-90.8924
10:52:15.263,COS,46.8517
10:52:15.376,SIN,-85.3455
10:52:15.377,COS,63.4693
10:52:15.485,SIN,-71.2764
10:52:15.485,COS,77.5566
10:52:15.592,SIN,-59.1267
10:52:15.592,COS,88.552
10:52:15.699,SIN,-42.4602
10:52:15.700,COS,96.017
10:52:15.806,SIN,-22.9415
10:52:15.807,COS,99.6542
10:52:15.918,SIN,-7.30894
10:52:15.920,COS,99.3185
10:52:16.032,SIN,18.6549
10:52:16.033,COS,95.0233
10:52:16.134,SIN,32.1541
10:52:16.135,COS,86.9397
10:52:16.243,SIN,55.4113
10:52:16.243,COS,75.3902
10:52:16.365,SIN,72.6987
10:52:16.365,COS,60.8351
10:52:16.464,SIN,85.3668
10:52:16.465,COS,43.8547
10:52:16.573,SIN,93.8708
10:52:16.574,COS,25.126
10:52:16.687,SIN,98.792
10:52:16.688,COS,5.39554
10:52:16.800,SIN,103.854
10:52:16.800,COS,-14.55
10:52:16.914,SIN,106.936
10:52:16.916,COS,-33.9155
10:52:17.028,SIN,100.073
10:52:17.032,COS,-51.9289
10:52:17.132,SIN,91.4599
10:52:17.133,COS,-67.872
10:52:17.231,SIN,79.4397
10:52:17.232,COS,-81.1093
10:52:17.345,SIN,62.4917
10:52:17.346,COS,-91.113
10:52:17.455,SIN,42.2118
10:52:17.456,COS,-97.4844
10:52:17.568,SIN,28.289
10:52:17.570,COS,-99.9693
