Time,Data/n09:46:20.301,SIN,-71.7943
09:46:39.704,COS,78.9898
09:46:39.704,SIN,-57.3238
09:46:40.698,COS,89.5984
09:46:40.699,SIN,-39.4086
09:46:41.648,COS,96.6351
09:46:41.649,SIN,-16.7229
09:46:42.363,COS,99.8191
09:46:42.364,SIN,-1.01172
09:46:42.935,COS,99.0237
09:46:42.936,SIN,13.9391
09:46:43.508,COS,94.2806
09:46:43.510,SIN,33.3342
09:46:43.983,COS,85.7788
09:46:43.983,SIN,57.4004
09:46:44.481,COS,73.8572
09:46:44.482,SIN,73.4175
09:46:44.853,COS,58.9912
09:46:44.854,SIN,82.7468
09:46:45.288,COS,41.7734
09:46:45.289,SIN,96.8569
09:46:45.736,COS,22.8902
09:46:45.737,SIN,98.3449
09:46:46.128,COS,3.09449
09:46:46.129,SIN,108.952
09:46:47.818,COS,-16.8246
09:46:47.819,SIN,106.575
09:46:50.784,COS,-36.073
09:46:50.785,SIN,98.267
09:46:52.057,COS,-53.8832
