Time,Data/n14:03:20.181,SIN,7
14:03:20.191,COS,98.0067
14:03:20.280,SIN,25.8669
14:03:20.281,COS,92.1061
14:03:20.392,SIN,46.9418
14:03:20.393,COS,82.5336
14:03:20.496,SIN,60.4642
14:03:20.498,COS,69.6707
14:03:20.605,SIN,71.7356
14:03:20.606,COS,54.0302
14:03:20.718,SIN,89.1471
14:03:20.725,COS,36.2358
14:03:20.827,SIN,100.204
14:03:20.828,COS,16.9967
14:03:20.938,SIN,107.545
14:03:20.939,COS,-2.91995
14:03:21.049,SIN,108.957
14:03:21.052,COS,-22.7202
14:03:21.155,SIN,98.3848
14:03:21.157,COS,-41.6147
14:03:21.260,SIN,90.9297
14:03:21.262,COS,-58.8501
14:03:21.369,SIN,86.8496
14:03:21.370,COS,-73.7394
14:03:21.478,SIN,72.5463
14:03:21.479,COS,-85.6889
14:03:21.589,SIN,56.5501
14:03:21.594,COS,-94.2222
14:03:21.700,SIN,36.4988
14:03:21.703,COS,-98.9992
14:03:21.845,SIN,22.112
14:03:21.846,COS,-99.8295
14:03:21.915,SIN,2.16259
14:03:21.915,COS,-96.6798
14:03:22.025,SIN,-18.5541
14:03:22.026,COS,-89.6758
14:03:22.135,SIN,-35.252
14:03:22.136,COS,-79.0968
14:03:22.242,SIN,-57.1858
14:03:22.243,COS,-65.3644
14:03:22.352,SIN,-68.6802
14:03:22.353,COS,-49.0261
14:03:22.462,SIN,-82.1576
14:03:22.462,COS,-30.7333
14:03:22.571,SIN,-94.1602
14:03:22.572,COS,-11.2153
14:03:22.682,SIN,-98.3691
14:03:22.683,COS,8.7499
14:03:22.791,SIN,-96.6165
14:03:22.792,COS,28.3662
14:03:22.900,SIN,-87.8924
14:03:22.902,COS,46.8517
14:03:23.011,SIN,-83.3455
14:03:23.012,COS,63.4693
14:03:23.124,SIN,-77.2764
14:03:23.126,COS,77.5566
14:03:23.227,SIN,-57.1267
14:03:23.228,COS,88.552
14:03:23.347,SIN,-44.4602
14:03:23.348,COS,96.017
14:03:23.447,SIN,-24.9415
14:03:23.448,COS,99.6542
14:03:23.556,SIN,-7.30894
14:03:23.557,COS,99.3185
14:03:23.666,SIN,17.6549
14:03:23.667,COS,95.0233
14:03:23.788,SIN,40.1541
14:03:23.789,COS,86.9397
14:03:23.894,SIN,55.4113
14:03:23.895,COS,75.3902
14:03:24.005,SIN,68.6987
14:03:24.007,COS,60.8351
14:03:24.113,SIN,79.3668
14:03:24.115,COS,43.8547
14:03:24.221,SIN,93.8708
14:03:24.223,COS,25.126
14:03:24.332,SIN,101.792
14:03:24.335,COS,5.39554
14:03:24.441,SIN,106.854
14:03:24.444,COS,-14.55
14:03:24.546,SIN,98.9358
14:03:24.547,COS,-33.9155
14:03:24.657,SIN,96.0731
14:03:24.659,COS,-51.9289
14:03:24.768,SIN,93.4599
14:03:24.771,COS,-67.872
14:03:24.870,SIN,74.4397
14:03:24.871,COS,-81.1093
14:03:24.981,SIN,67.4917
14:03:24.983,COS,-91.113
14:03:25.092,SIN,42.2118
14:03:25.094,COS,-97.4844
14:03:25.196,SIN,24.289
14:03:25.199,COS,-99.9693
14:03:25.305,SIN,10.4775
14:03:25.307,COS,-98.4688
14:03:25.422,SIN,-17.4327
14:03:25.422,COS,-93.0426
14:03:25.533,SIN,-32.6479
14:03:25.536,COS,-83.9072
14:03:25.642,SIN,-53.4021
14:03:25.644,COS,-71.4266
14:03:25.748,SIN,-67.9875
14:03:25.751,COS,-56.0984
14:03:25.854,SIN,-81.7826
14:03:25.856,COS,-38.5338
14:03:25.966,SIN,-83.2775
14:03:25.969,COS,-19.433
14:03:26.077,SIN,-89.0936
14:03:26.077,COS,0.44257
14:03:26.186,SIN,-93.999
14:03:26.189,COS,20.3005
14:03:26.294,SIN,-88.9178
14:03:26.296,COS,39.3491
14:03:26.406,SIN,-90.9329
14:03:26.411,COS,56.829
14:03:26.512,SIN,-79.2829
14:03:26.515,COS,72.0432
14:03:26.621,SIN,-67.3525
14:03:26.622,COS,84.3854
14:03:26.731,SIN,-48.6573
14:03:26.732,COS,93.3634
14:03:26.841,SIN,-29.8229
14:03:26.844,COS,98.6192
14:03:26.949,SIN,-11.5604
14:03:26.950,COS,99.9435
14:03:27.059,SIN,3.3623
14:03:27.062,COS,97.2833
14:03:27.171,SIN,24.151
14:03:27.174,COS,90.7447
14:03:27.279,SIN,46.0167
14:03:27.282,COS,80.5884
14:03:27.388,SIN,61.2074
14:03:27.391,COS,67.2193
14:03:27.496,SIN,82.0376
14:03:27.498,COS,51.1704
14:03:27.606,SIN,85.9162
14:03:27.609,COS,33.0815
14:03:27.723,SIN,94.3696
14:03:27.725,COS,13.6737
14:03:27.822,SIN,104.061
14:03:27.824,COS,-6.27917
14:03:27.934,SIN,106.803
14:03:27.936,COS,-25.9817
14:03:28.040,SIN,97.5658
14:03:28.041,COS,-44.6485
14:03:28.149,SIN,93.4791
14:03:28.152,COS,-61.5352
14:03:28.260,SIN,83.8252
14:03:28.262,COS,-75.9688
14:03:28.370,SIN,66.0288
14:03:28.373,COS,-87.3737
14:03:28.482,SIN,53.6399
14:03:28.486,COS,-95.2953
14:03:28.591,SIN,34.3118
14:03:28.594,COS,-99.4178
14:03:28.703,SIN,12.7754
14:03:28.708,COS,-99.5768
14:03:28.804,SIN,-8.19069
14:03:28.806,COS,-95.7659
14:03:28.918,SIN,-22.7903
14:03:28.919,COS,-88.1372
14:03:29.027,SIN,-46.2422
14:03:29.033,COS,-76.9948
14:03:29.137,SIN,-57.8107
14:03:29.144,COS,-62.7828
14:03:29.245,SIN,-72.8352
14:03:29.249,COS,-46.0679
14:03:29.355,SIN,-81.7567
14:03:29.359,COS,-27.5163
14:03:29.463,SIN,-90.1397
14:03:29.465,COS,-7.86782
14:03:29.574,SIN,-96.69
14:03:29.576,COS,12.0944
14:03:29.695,SIN,-99.2659
14:03:29.700,COS,31.5744
14:03:29.802,SIN,-86.8844
14:03:29.804,COS,49.7956
14:03:29.912,SIN,-82.7202
14:03:29.915,COS,66.0317
14:03:30.018,SIN,-74.0987
14:03:30.021,COS,79.6352
14:03:30.131,SIN,-57.4833
14:03:30.135,COS,90.064
14:03:30.242,SIN,-40.4566
14:03:30.247,COS,96.9022
14:03:30.347,SIN,-21.6974
14:03:30.350,COS,99.8772
14:03:30.454,SIN,1.04644
14:03:30.457,COS,98.8705
14:03:30.567,SIN,14.9877
14:03:30.570,COS,93.922
14:03:30.677,SIN,35.3315
14:03:30.685,COS,85.2292
14:03:30.784,SIN,61.3066
14:03:30.789,COS,73.1386
14:03:30.893,SIN,77.1964
14:03:30.895,COS,58.1322
14:03:31.005,SIN,84.3674
14:03:31.014,COS,40.8082
