Time,Data/n10:46:49.428,SIN,3
10:46:49.441,COS,98.0067
10:46:49.525,SIN,23.8669
10:46:49.525,COS,92.1061
10:46:49.634,SIN,41.9418
10:46:49.635,COS,82.5336
10:46:49.743,SIN,56.4642
10:46:49.744,COS,69.6707
10:46:49.855,SIN,72.7356
10:46:49.855,COS,54.0302
10:46:49.963,SIN,93.1471
10:46:49.965,COS,36.2358
10:46:50.075,SIN,99.2039
10:46:50.076,COS,16.9967
10:46:50.185,SIN,107.545
10:46:50.186,COS,-2.91995
10:46:50.304,SIN,106.957
10:46:50.305,COS,-22.7202
10:46:50.400,SIN,99.3848
10:46:50.401,COS,-41.6147
10:46:50.511,SIN,99.9297
10:46:50.512,COS,-58.8501
10:46:50.626,SIN,87.8496
10:46:50.626,COS,-73.7394
10:46:50.729,SIN,75.5463
10:46:50.729,COS,-85.6889
10:46:50.837,SIN,59.5501
10:46:50.837,COS,-94.2222
10:46:50.946,SIN,34.4988
10:46:50.946,COS,-98.9992
10:46:51.056,SIN,23.112
10:46:51.060,COS,-99.8295
10:46:51.167,SIN,-4.83741
10:46:51.168,COS,-96.6798
10:46:51.278,SIN,-22.5541
10:46:51.278,COS,-89.6758
10:46:51.396,SIN,-36.252
10:46:51.397,COS,-79.0968
10:46:51.502,SIN,-52.1858
10:46:51.503,COS,-65.3644
10:46:51.610,SIN,-68.6802
10:46:51.611,COS,-49.0261
10:46:51.717,SIN,-81.1576
10:46:51.718,COS,-30.7333
10:46:51.823,SIN,-91.1602
10:46:51.824,COS,-11.2153
10:46:51.933,SIN,-90.3691
10:46:51.934,COS,8.7499
10:46:52.046,SIN,-95.6165
10:46:52.047,COS,28.3662
10:46:52.151,SIN,-87.8924
10:46:52.152,COS,46.8517
10:46:52.261,SIN,-82.3455
10:46:52.262,COS,63.4693
10:46:52.384,SIN,-75.2764
10:46:52.385,COS,77.5566
10:46:52.478,SIN,-56.1267
10:46:52.479,COS,88.552
10:46:52.593,SIN,-42.4602
10:46:52.594,COS,96.017
10:46:52.706,SIN,-23.9415
10:46:52.713,COS,99.6542
10:46:52.815,SIN,0.69106
10:46:52.821,COS,99.3185
10:46:52.925,SIN,19.6549
10:46:52.926,COS,95.0233
10:46:53.035,SIN,32.1541
10:46:53.044,COS,86.9397
10:46:53.136,SIN,53.4113
10:46:53.141,COS,75.3902
